"","aff","aff_speaks","neg","neg_speaks","win"
"12017","26937,26938",0,"24830,24820",0,"1"
"12018","24830,24820",0,"24326,22913",0,"1"
"12019","23183,23189",0,"24373,22256",0,"1"
"12020","26763,26764",0,"26671,26669",0,"1"
"12021","25262,23693",0,"26672,26483",0,"1"
"12022","24830,24820",0,"26672,26483",0,"1"
"12023","26763,26764",0,"24373,22256",0,"1"
"12024","24830,24820",0,"26763,26764",0,"1"
"12025","25226,27107",54.5,"26993,26995",54,"1"
"12026","25226,27107",55,"24900,27710",52,"1"
"12027","25226,27107",57,"25434,25431",55,"1"
"12028","27916,25373",52.5,"27328,25429",53,"1"
"12029","27916,25373",50.5,"24921,26515",52,"1"
"12030","27916,25373",54.5,"26993,26995",57,"0"
"12031","25275,25648",54,"26156,27323",52,"1"
"12032","25275,25648",57,"28172,28173",56,"1"
"12033","25275,25648",57,"27328,25429",57,"1"
"12034","27105,27158",52.5,"27324,27325",53.5,"0"
"12035","27105,27158",55,"27328,25429",55,"1"
"12036","27105,27158",55,"27962,27963",54.5,"1"
"12037","26993,26995",53,"28172,28173",55,"0"
"12038","26993,26995",56.5,"27105,27158",55,"1"
"12039","26993,26995",55.5,"24900,27710",54.5,"1"
"12040","26991,26992",53,"24921,26515",53,"0"
"12041","26991,26992",55,"26156,27323",55,"0"
"12042","26991,26992",56,"27324,27325",56,"1"
"12043","27962,27963",54,"27326,25427",54.5,"1"
"12044","27962,27963",55,"25434,25431",55.5,"0"
"12045","27962,27963",56,"25275,25648",58.5,"0"
"12046","28172,28173",54,"25226,27107",56.5,"0"
"12047","28174,28175",54.5,"25434,25431",54.5,"0"
"12048","28174,28175",54,"27326,25427",54.5,"1"
"12049","24921,26515",54,"25226,27107",57.5,"0"
"12050","24921,26515",55,"27324,27325",55,"0"
"12051","24921,26515",56,"27326,25427",54,"1"
"12052","24900,27710",55.5,"26991,26992",56,"1"
"12053","24900,27710",55,"27962,27963",55.5,"0"
"12054","24900,27710",54,"26156,27323",54,"1"
"12055","27326,25427",55,"27916,25373",55,"1"
"12056","27326,25427",54,"25275,25648",55.5,"0"
"12057","27326,25427",55,"27105,27158",55.5,"0"
"12058","25434,25431",55,"24900,27710",55,"0"
"12059","25434,25431",56,"27916,25373",53,"1"
"12060","25434,25431",55.5,"26991,26992",54,"1"
"12061","26156,27323",55,"27105,27158",54,"1"
"12062","26156,27323",54,"28174,28175",57,"0"
"12063","26156,27323",55.5,"27916,25373",54.5,"0"
"12064","27324,27325",50.5,"25275,25648",53.5,"0"
"12065","27324,27325",54,"26993,26995",55,"0"
"12066","27324,27325",53.5,"25226,27107",58.5,"0"
"12067","27328,25429",56.5,"27962,27963",52.5,"0"
"12068","27328,25429",57,"26991,26992",56.5,"0"
"12069","27328,25429",54,"24921,26515",53.5,"1"
"12070","26993,26995",0,"25226,27107",0,"1"
"12071","25275,25648",0,"25434,25431",0,"1"
"12072","15581,24727",57,"16884,15639",55.5,"1"
"12073","15581,24727",56,"24572,15498",55.5,"1"
"12074","15581,24727",56,"26815,26817",56,"1"
"12075","15581,24727",57,"22844,15652",57.5,"0"
"12076","23088,23087",57,"24791,26819",55.5,"1"
"12077","23088,23087",57.5,"15516,15517",57,"1"
"12078","23088,23087",56.5,"15599,15603",57.5,"1"
"12079","23088,23087",58.5,"22738,22739",57.5,"1"
"12080","24695,15704",58,"26450,8197",55.5,"1"
"12081","24695,15704",57,"23315,18878",56.5,"0"
"12082","24695,15704",56.5,"15703,26683",54.5,"1"
"12083","24695,15704",56.5,"24791,26819",55.5,"1"
"12084","22844,15652",58.5,"22852,18230",57,"1"
"12085","22844,15652",57.5,"15599,15603",57.5,"0"
"12086","22844,15652",57.5,"15481,16685",56.5,"1"
"12087","22844,15652",57.5,"15566,15569",58,"0"
"12088","26438,15446",57,"26633,15488",56.5,"1"
"12089","26438,15446",57.5,"26445,24632",54.5,"1"
"12090","26438,15446",57,"24556,23187",53.5,"1"
"12091","26438,15446",56.5,"22846,15615",57.5,"0"
"12092","23399,23397",55,"24637,22713",56.5,"0"
"12093","23399,23397",55,"23168,26697",55,"0"
"12094","23399,23397",54.5,"26502,26496",54.5,"0"
"12095","23399,23397",55,"24541,15519",56,"0"
"12096","16216,24593",56,"24709,24712",56,"1"
"12097","16216,24593",57,"24521,24522",56,"1"
"12098","16216,24593",55,"22802,139",57,"0"
"12099","16216,24593",55.5,"23093,26531",56.5,"0"
"12100","22830,22827",55,"26479,25805",55.5,"0"
"12101","22830,22827",56,"15496,26519",56.5,"1"
"12102","22830,22827",55.5,"26450,8197",56,"0"
"12103","22830,22827",55,"24521,24522",55,"0"
"12104","14775,10423",56.5,"15516,15517",56.5,"0"
"12105","14775,10423",55,"24709,24712",56,"0"
"12106","14775,10423",56,"24791,26819",55.5,"0"
"12107","14775,10423",55.5,"15464,22723",55.5,"0"
"12108","15464,22723",55.5,"15478,118",57,"0"
"12109","15464,22723",54.5,"24326,22913",55.5,"0"
"12110","15464,22723",56,"22830,22827",56,"0"
"12111","15464,22723",56.5,"16884,15639",57,"0"
"12112","16442,16446",56,"23093,26531",56.5,"0"
"12113","16442,16446",56.5,"23173,16392",56,"0"
"12114","16442,16446",55.5,"14775,10423",54.5,"1"
"12115","16442,16446",55.5,"24610,15535",55.5,"1"
"12116","24556,23187",55,"22802,139",56,"0"
"12117","24556,23187",56.5,"8149,8150",55.5,"1"
"12118","24556,23187",56.5,"24521,24522",56,"1"
"12119","24556,23187",57,"26557,26558",56.5,"1"
"12120","15543,26609",56.5,"8149,8150",56,"1"
"12121","15543,26609",56.5,"24637,22713",56.5,"0"
"12122","15543,26609",56,"23315,18878",56.5,"0"
"12123","15543,26609",56,"23449,23451",55,"1"
"12124","15599,15603",57.5,"26485,24588",56.5,"1"
"12125","15599,15603",58,"22802,139",57.5,"1"
"12126","15599,15603",58,"24676,15573",58,"1"
"12127","15599,15603",57,"26594,26593",57,"1"
"12128","22920,22919",56.5,"26726,24592",55.5,"1"
"12129","22920,22919",57.5,"24510,15513",56,"1"
"12130","22920,22919",58,"23088,23087",58,"0"
"12131","22920,22919",57.5,"19582,22770",57,"1"
"12132","15453,24559",56.5,"26502,26496",55.5,"1"
"12133","15453,24559",57,"22775,15448",56.5,"1"
"12134","15453,24559",56,"26557,26558",57,"1"
"12135","15453,24559",56.5,"24637,22713",57.5,"1"
"12136","22916,22917",57,"14775,10423",56,"1"
"12137","22916,22917",56.5,"24695,15704",56,"1"
"12138","22916,22917",56.5,"15566,15569",56.5,"0"
"12139","22916,22917",58.5,"22802,139",57.5,"0"
"12140","22846,15615",57.5,"15645,22801",56.5,"1"
"12141","22846,15615",58.5,"15453,24559",57,"1"
"12142","22846,15615",57.5,"22916,22917",57.5,"0"
"12143","22846,15615",57.5,"22920,22919",57.5,"1"
"12144","22802,139",56.5,"15592,22757",56,"1"
"12145","22802,139",57,"15478,118",56,"1"
"12146","22802,139",57,"24709,24712",56.5,"1"
"12147","22802,139",57,"15453,24559",57,"1"
"12148","22738,22739",57,"24541,15519",56,"1"
"12149","22738,22739",57,"24676,15573",57,"0"
"12150","22738,22739",58,"26438,15446",56.5,"1"
"12151","22738,22739",58,"15599,15603",58,"1"
"12152","24676,15573",56,"22818,26477",55,"1"
"12153","24676,15573",57,"20681,23132",55.5,"1"
"12154","24676,15573",57,"22920,22919",57.5,"0"
"12155","24676,15573",57,"26726,24592",57,"1"
"12156","15566,15569",57,"26445,24632",54.5,"1"
"12157","15566,15569",57.5,"23022,23023",55,"1"
"12158","15566,15569",57.5,"24637,22713",56.5,"1"
"12159","15566,15569",57,"23088,23087",57,"0"
"12160","19582,22770",57,"23022,23023",57.5,"0"
"12161","19582,22770",57.5,"26479,25805",56.5,"1"
"12162","19582,22770",56,"22844,15652",56.5,"0"
"12163","19582,22770",57.5,"23168,26697",56,"1"
"12164","26815,26817",55,"15599,15603",56,"0"
"12165","26815,26817",56,"26502,26496",55.5,"1"
"12166","26815,26817",56.5,"15516,15517",56,"1"
"12167","26815,26817",57.5,"22921,24773",58,"0"
"12168","24791,26819",55.5,"15496,26519",54.5,"1"
"12169","24791,26819",56.5,"22780,8239",56.5,"0"
"12170","24791,26819",56,"26633,15488",56.5,"0"
"12171","24791,26819",56.5,"15703,26683",56,"1"
"12172","24912,26575",56,"22846,15615",56,"0"
"12173","24912,26575",56,"23399,23397",55.5,"0"
"12174","24912,26575",55.5,"23156,26632",55,"1"
"12175","24912,26575",58,"23394,23393",57,"1"
"12176","23449,23451",56.5,"19582,22770",57.5,"0"
"12177","23449,23451",55.5,"23156,26632",56,"0"
"12178","23449,23451",54.5,"26818,26821",54.5,"1"
"12179","23449,23451",55,"24540,22838",57.5,"0"
"12180","24326,22913",55.5,"24606,24604",56.5,"0"
"12181","24326,22913",54.5,"22738,22739",56.5,"0"
"12182","24326,22913",55,"25063,25068",55,"0"
"12183","24326,22913",55,"24912,26575",55.5,"1"
"12184","26479,25805",56.5,"20681,23132",58,"0"
"12185","26479,25805",56.5,"25063,25068",56.5,"1"
"12186","26479,25805",56,"26594,26593",57,"0"
"12187","26479,25805",54.5,"15645,22801",55,"0"
"12188","22818,26477",55,"23173,16392",56,"0"
"12189","22818,26477",56,"26818,26821",56.5,"1"
"12190","22818,26477",56,"24500,24498",55.5,"1"
"12191","22818,26477",55,"26484,24624",55,"0"
"12192","26485,24588",58,"23394,23393",55.5,"1"
"12193","26485,24588",56,"16884,15639",55.5,"1"
"12194","26485,24588",57,"22921,24773",56.5,"0"
"12195","26485,24588",55.5,"22852,18230",55.5,"0"
"12196","24572,15498",56,"16216,24593",56,"1"
"12197","24572,15498",56,"22844,15652",57,"0"
"12198","24572,15498",56.5,"22775,15448",55.5,"1"
"12199","24572,15498",56,"22711,15747",57,"0"
"12200","16835,15589",56,"22844,15652",57,"0"
"12201","16835,15589",55,"22709,22710",55,"0"
"12202","16835,15589",55,"24540,22838",57,"0"
"12203","16835,15589",55,"26818,26821",56.5,"0"
"12204","24586,26655",54.5,"22738,22739",55,"0"
"12205","24586,26655",56,"19582,22770",57,"0"
"12206","24586,26655",57.5,"23399,23397",57,"1"
"12207","24586,26655",56.5,"16442,16446",56,"1"
"12208","22711,15747",55,"24695,15704",55.5,"0"
"12209","22711,15747",57,"15645,22801",57,"1"
"12210","22711,15747",58.5,"20681,23132",58.5,"0"
"12211","22711,15747",57,"24556,23187",55.5,"1"
"12212","24637,22713",56.5,"22714,15439",55.5,"1"
"12213","24637,22713",58,"23093,26531",56,"1"
"12214","24637,22713",58,"22852,18230",57,"1"
"12215","24637,22713",58,"24510,15513",56.5,"0"
"12216","22852,18230",55.5,"23168,26697",57,"0"
"12217","22852,18230",55,"22830,22827",55,"1"
"12218","22852,18230",56,"26479,25805",56,"1"
"12219","22852,18230",56,"22714,15439",56.5,"0"
"12220","24510,15513",57,"26557,26558",56,"1"
"12221","24510,15513",56.5,"16442,16446",56,"1"
"12222","24510,15513",57,"26484,24624",56,"1"
"12223","24510,15513",56.5,"24676,15573",57,"1"
"12224","26445,24632",55,"25063,25068",56.5,"0"
"12225","26445,24632",56,"24540,22838",56,"1"
"12226","26445,24632",54,"26485,24588",55,"0"
"12227","26445,24632",56,"26633,15488",57,"0"
"12228","26594,26593",56.5,"24510,15513",55,"1"
"12229","26594,26593",56.5,"24556,23187",56,"1"
"12230","26594,26593",55.5,"15453,24559",56,"0"
"12231","26594,26593",57,"24572,15498",56,"1"
"12232","23315,18878",56,"23088,23087",57,"0"
"12233","23315,18878",57,"24912,26575",56.5,"1"
"12234","23315,18878",56.5,"23093,26531",56.5,"0"
"12235","23315,18878",56.5,"23173,16392",56.5,"0"
"12236","23168,26697",55.5,"24912,26575",55,"0"
"12237","23168,26697",56.5,"22916,22917",56.5,"0"
"12238","23168,26697",56,"24695,15704",56,"1"
"12239","23168,26697",56.5,"26815,26817",56.5,"1"
"12240","26726,24592",56.5,"16835,15589",55.5,"1"
"12241","26726,24592",56.5,"22714,15439",56.5,"0"
"12242","26726,24592",57,"16884,15639",56.5,"1"
"12243","26726,24592",55.5,"24586,26655",56,"1"
"12244","15481,16685",57,"23449,23451",56.5,"1"
"12245","15481,16685",56.5,"26484,24624",56,"1"
"12246","15481,16685",55.5,"8149,8150",55.5,"1"
"12247","15481,16685",58.5,"22775,15448",58.5,"0"
"12248","22714,15439",56.5,"15464,22723",55,"1"
"12249","22714,15439",57,"15566,15569",57,"0"
"12250","22714,15439",57.5,"16210,15591",56.5,"1"
"12251","22714,15439",57,"20681,23132",57,"0"
"12252","15496,26519",56,"24572,15498",57,"0"
"12253","15496,26519",55,"24500,24498",55,"0"
"12254","15496,26519",56,"23449,23451",55.5,"0"
"12255","15496,26519",55.5,"16835,15589",54.5,"1"
"12256","22775,15448",56,"24676,15573",56,"0"
"12257","22775,15448",57.5,"22921,24773",56.5,"1"
"12258","22775,15448",56.5,"22780,8239",56.5,"1"
"12259","22775,15448",56.5,"24709,24712",56.5,"1"
"12260","26484,24624",56,"15581,24727",56,"0"
"12261","26484,24624",56.5,"15703,26683",56,"1"
"12262","26484,24624",54,"23168,26697",54,"0"
"12263","26484,24624",55.5,"22780,8239",56,"0"
"12264","23022,23023",56.5,"23156,26632",56.5,"1"
"12265","23022,23023",57,"26815,26817",57,"0"
"12266","23022,23023",56,"24541,15519",55.5,"1"
"12267","23022,23023",56,"23315,18878",54.5,"1"
"12268","15645,22801",56,"26818,26821",56,"1"
"12269","15645,22801",56.5,"24791,26819",56.5,"1"
"12270","15645,22801",56.5,"16216,24593",55.5,"0"
"12271","15645,22801",56,"26485,24588",57,"0"
"12272","24521,24522",56,"15566,15569",57.5,"0"
"12273","24521,24522",55,"24541,15519",55,"1"
"12274","24521,24522",55.5,"26726,24592",56.5,"0"
"12275","24521,24522",54,"15481,16685",56,"0"
"12276","26502,26496",56,"24326,22913",56.5,"1"
"12277","26502,26496",54.5,"26633,15488",55,"1"
"12278","26502,26496",55,"24510,15513",56.5,"0"
"12279","26502,26496",54,"8149,8150",56,"0"
"12280","15478,118",56,"26438,15446",56.5,"1"
"12281","15478,118",57,"23088,23087",58.5,"0"
"12282","15478,118",57,"15645,22801",56.5,"1"
"12283","15478,118",56,"24695,15704",57,"0"
"12284","15516,15517",56,"22709,22710",55,"1"
"12285","15516,15517",56,"15581,24727",55.5,"1"
"12286","15516,15517",57,"24572,15498",56,"0"
"12287","15516,15517",57,"26502,26496",54.5,"1"
"12288","24541,15519",56,"15703,26683",55.5,"1"
"12289","24541,15519",56.5,"23394,23393",56,"1"
"12290","24541,15519",57,"19582,22770",57.5,"0"
"12291","24541,15519",56,"24326,22913",54,"1"
"12292","16210,15591",56.5,"22916,22917",56.5,"0"
"12293","16210,15591",58,"22920,22919",58.5,"0"
"12294","16210,15591",55.5,"16442,16446",55,"1"
"12295","16210,15591",57,"16216,24593",55.5,"1"
"12296","15592,22757",55.5,"16442,16446",56.5,"0"
"12297","15592,22757",54.5,"22852,18230",56.5,"0"
"12298","15592,22757",57.5,"16835,15589",54.5,"1"
"12299","15592,22757",56.5,"22818,26477",56,"0"
"12300","25063,25068",56,"24521,24522",56,"0"
"12301","25063,25068",56,"16210,15591",56.5,"0"
"12302","25063,25068",56,"24912,26575",55,"1"
"12303","25063,25068",55,"26438,15446",56.5,"0"
"12304","16884,15639",55,"24500,24498",54,"1"
"12305","16884,15639",56,"26557,26558",56,"0"
"12306","16884,15639",56,"24610,15535",55.5,"0"
"12307","16884,15639",57,"26445,24632",58,"0"
"12308","24709,24712",56.5,"24540,22838",55,"1"
"12309","24709,24712",55.5,"24606,24604",54.5,"0"
"12310","24709,24712",56,"22709,22710",56,"1"
"12311","24709,24712",57,"15543,26609",57,"1"
"12312","26633,15488",56.5,"15481,16685",56.5,"1"
"12313","26633,15488",56.5,"15543,26609",57,"0"
"12314","26633,15488",57,"22714,15439",57.5,"0"
"12315","26633,15488",56,"15478,118",56,"0"
"12316","23156,26632",55.5,"16210,15591",56.5,"0"
"12317","23156,26632",55,"24610,15535",56,"0"
"12318","23156,26632",55,"26445,24632",56,"0"
"12319","23156,26632",57,"15496,26519",56,"1"
"12320","22709,22710",56,"22920,22919",57.5,"0"
"12321","22709,22710",56,"26726,24592",56,"1"
"12322","22709,22710",56,"23022,23023",56,"0"
"12323","22709,22710",55.5,"24500,24498",56.5,"1"
"12324","24606,24604",56,"15453,24559",56.5,"0"
"12325","24606,24604",55.5,"22846,15615",58,"0"
"12326","24606,24604",56,"23394,23393",56,"1"
"12327","24606,24604",57.5,"25063,25068",57.5,"1"
"12328","20681,23132",57.5,"22921,24773",56,"1"
"12329","20681,23132",56.5,"26594,26593",56.5,"1"
"12330","20681,23132",57,"22846,15615",58,"0"
"12331","20681,23132",56.5,"22916,22917",57,"0"
"12332","15703,26683",54.5,"24586,26655",55.5,"1"
"12333","15703,26683",56.5,"16216,24593",57.5,"0"
"12334","15703,26683",56,"22818,26477",56,"1"
"12335","15703,26683",56.5,"23156,26632",55.5,"1"
"12336","22921,24773",56,"22830,22827",55,"1"
"12337","22921,24773",56.5,"15592,22757",56,"1"
"12338","22921,24773",57,"15478,118",56.5,"1"
"12339","22921,24773",55,"23022,23023",55.5,"0"
"12340","24610,15535",56,"22711,15747",56.5,"0"
"12341","24610,15535",56,"26438,15446",56.5,"0"
"12342","24610,15535",55,"24586,26655",56.5,"0"
"12343","24610,15535",56.5,"26479,25805",56,"1"
"12344","24540,22838",56,"23315,18878",57.5,"0"
"12345","24540,22838",56,"14775,10423",56.5,"0"
"12346","24540,22838",56,"15496,26519",57,"0"
"12347","24540,22838",55,"23399,23397",54.5,"0"
"12348","26557,26558",55,"22780,8239",56,"0"
"12349","26557,26558",56,"26450,8197",56,"1"
"12350","26557,26558",56,"24606,24604",55.5,"1"
"12351","26557,26558",56,"16210,15591",56.5,"0"
"12352","8149,8150",56,"24610,15535",55.5,"1"
"12353","8149,8150",56,"22818,26477",55.5,"1"
"12354","8149,8150",56,"23173,16392",55,"1"
"12355","8149,8150",56,"26450,8197",56,"1"
"12356","26450,8197",55.5,"23399,23397",56.5,"0"
"12357","26450,8197",56,"16835,15589",55,"1"
"12358","26450,8197",56.5,"22711,15747",58,"1"
"12359","26450,8197",56,"15516,15517",57,"1"
"12360","23173,16392",56.5,"22775,15448",58,"0"
"12361","23173,16392",58,"15481,16685",58,"1"
"12362","23173,16392",55.5,"15581,24727",56.5,"0"
"12363","23173,16392",56.5,"24606,24604",56.5,"1"
"12364","23093,26531",56.5,"15543,26609",56.5,"1"
"12365","23093,26531",56,"26485,24588",55.5,"1"
"12366","23093,26531",57,"22738,22739",57.5,"0"
"12367","23093,26531",57,"15581,24727",56.5,"0"
"12368","22780,8239",56.5,"26594,26593",57.5,"0"
"12369","22780,8239",56.5,"22711,15747",58,"0"
"12370","22780,8239",56.5,"15543,26609",57,"0"
"12371","22780,8239",56.5,"15592,22757",56,"1"
"12372","23394,23393",55,"24556,23187",57,"0"
"12373","23394,23393",56,"23449,23451",55,"1"
"12374","23394,23393",53.5,"15464,22723",53,"1"
"12375","23394,23393",57,"22709,22710",56.5,"0"
"12376","24500,24498",55.5,"26815,26817",56.5,"0"
"12377","24500,24498",57,"24586,26655",56,"0"
"12378","24500,24498",54.5,"24326,22913",55.5,"0"
"12379","24500,24498",55,"14775,10423",54,"1"
"12380","26818,26821",56,"26484,24624",56.5,"0"
"12381","26818,26821",54.5,"15464,22723",55,"0"
"12382","26818,26821",56,"15592,22757",56.5,"0"
"12383","26818,26821",55,"22830,22827",55,"1"
"12384","15566,15569",0,"16210,15591",0,"1"
"12385","22738,22739",0,"23173,16392",0,"1"
"12386","15581,24727",0,"23168,26697",0,"1"
"12387","22920,22919",0,"23093,26531",0,"1"
"12388","22844,15652",0,"22775,15448",0,"1"
"12389","15599,15603",0,"22714,15439",0,"1"
"12390","15453,24559",0,"20681,23132",0,"1"
"12391","22916,22917",0,"19582,22770",0,"1"
"12392","23022,23023",0,"8149,8150",0,"1"
"12393","24510,15513",0,"26594,26593",0,"1"
"12394","24637,22713",0,"24676,15573",0,"1"
"12395","24695,15704",0,"22711,15747",0,"1"
"12396","26438,15446",0,"22921,24773",0,"1"
"12397","26438,15446",0,"23088,23087",0,"1"
"12398","22846,15615",0,"22711,15747",0,"1"
"12399","24676,15573",0,"22802,139",0,"1"
"12400","15566,15569",0,"26594,26593",0,"1"
"12401","23173,16392",0,"23022,23023",0,"1"
"12402","15581,24727",0,"22916,22917",0,"1"
"12403","22920,22919",0,"15453,24559",0,"1"
"12404","15599,15603",0,"22844,15652",0,"1"
"12405","23088,23087",0,"22844,15652",0,"1"
"12406","22920,22919",0,"22846,15615",0,"1"
"12407","24676,15573",0,"15581,24727",0,"1"
"12408","23173,16392",0,"15566,15569",0,"1"
"12409","23088,23087",0,"15566,15569",0,"1"
"12410","22846,15615",0,"15581,24727",0,"1"
"12411","22846,15615",0,"23088,23087",0,"1"
"12412","24950,25500",163,"26847,26130",143,"1"
"12413","22780,8239",174,"23513,24582",159,"1"
"12414","27259,26878",159,"15563,8160",164,"0"
"12415","27363,26467",178,"22651,26668",180,"0"
"12416","26549,24805",170,"23173,16392",182,"0"
"12417","22911,26784",159,"15599,15603",165,"0"
"12418","14840,23136",157,"27204,27774",160,"1"
"12419","15487,26635",156,"26849,28487",151,"1"
"12420","15592,22757",170,"18731,23161",157,"1"
"12421","22913,24326",164,"26490,23900",153,"1"
"12422","26692,26695",0,"23411,23412",0,"0"
"12423","27005,27006",150,"24778,26588",147,"0"
"12424","26848,24761",164,"26450,8197",170,"0"
"12425","18647,18646",157,"23168,26697",175,"0"
"12426","23357,23355",186,"25776,23507",166,"1"
"12427","26819,26820",180,"26460,26459",166,"1"
"12428","16884,15639",174,"26538,24520",154,"1"
"12429","26633,15488",183,"22794,22800",167,"1"
"12430","28393,26125",148,"26565,15531",159,"0"
"12431","25147,25148",147,"22256,24373",163,"0"
"12432","25210,22783",146,"23297,23300",155,"0"
"12433","23415,24792",170,"24541,15519",175,"0"
"12434","26540,24109",188,"26158,28148",187,"1"
"12435","24611,24608",162,"26932,23159",158,"1"
"12436","22818,26477",173,"15511,25277",135,"1"
"12437","15513,24507",167,"26474,24543",159,"1"
"12438","26530,26652",153,"24517,26486",172,"0"
"12439","26939,17524",143,"9329,28459",150,"0"
"12440","24928,26663",161,"22852,18230",169,"0"
"12441","24758,26539",163,"15747,22711",185,"0"
"12442","16444,16445",193,"25932,25930",179,"1"
"12443","24725,26599",174,"27048,27050",136,"1"
"12444","24610,15535",181,"26478,24634",169,"1"
"12445","26485,23366",149,"23583,23163",142,"1"
"12446","26689,26691",141,"8399,22795",148,"0"
"12447","25964,24334",150,"24677,24678",180,"0"
"12448","26487,26488",141,"22830,22827",149,"0"
"12449","24962,25527",175,"22739,22738",190,"0"
"12450","22851,24886",158,"26995,26993",146,"1"
"12451","16210,15591",177,"26783,27096",167,"1"
"12452","22710,22709",171,"25961,27001",169,"1"
"12453","8150,8149",168,"24617,24616",150,"1"
"12454","28390,28389",140,"23367,26852",162,"0"
"12455","25226,27107",149,"27939,24567",172,"0"
"12456","24618,24615",168,"16216,24593",171,"0"
"12457","17065,23066",170,"15645,22801",178,"0"
"12458","16107,27037",183,"26946,28230",160,"1"
"12459","26601,26600",150,"22941,25863",143,"1"
"12460","15703,26683",180,"26634,26636",173,"1"
"12461","23451,23449",184,"25535,23279",174,"1"
"12462","26830,26828",145,"26602,24723",159,"0"
"12463","25311,25215",161,"26479,25805",175,"0"
"12464","22909,28485",142,"26818,26821",169,"0"
"12465","15449,24896",167,"24776,24774",178,"0"
"12466","26676,26675",156,"26992,26991",150,"1"
"12467","26981,22712",169,"27526,28225",153,"1"
"12468","15478,118",187,"27162,16783",130,"1"
"12469","19582,22770",179,"18822,26482",155,"1"
"12470","26529,26528",137,"27357,26604",151,"0"
"12471","24218,24217",151,"22935,24918",157,"0"
"12472","24605,24649",167,"26726,24592",178,"0"
"12473","23008,26568",151,"24709,24712",191,"0"
"12474","26653,23518",169,"25933,26979",157,"1"
"12475","14666,23135",186,"25065,23755",168,"1"
"12476","26598,26597",166,"26937,26938",155,"1"
"12477","22775,15448",181,"16661,24213",145,"1"
"12478","25275,25648",144,"18625,24039",164,"0"
"12479","26462,26465",144,"24791,27387",155,"0"
"12480","26550,22853",155,"26815,26817",161,"0"
"12481","26823,26827",145,"22844,15652",174,"0"
"12482","26563,15534",172,"27075,26785",155,"1"
"12483","24521,24522",176,"27170,27049",152,"1"
"12484","26595,26596",170,"26746,28100",152,"1"
"12485","22755,15601",189,"15788,15785",163,"1"
"12486","28255,28396",152,"15673,15672",170,"0"
"12487","26942,27730",143,"23156,26632",179,"0"
"12488","24738,24735",159,"24624,26484",171,"0"
"12489","22928,24779",178,"23131,1716",195,"0"
"12490","24872,24985",181,"28398,25092",173,"1"
"12491","9112,15786",174,"24965,18943",143,"1"
"12492","22727,22724",198,"27200,15502",190,"1"
"12493","20681,23132",181,"26680,24613",171,"1"
"12494","28238,28237",125,"16156,24865",134,"0"
"12495","26466,26461",147,"22856,24515",161,"0"
"12496","26672,26483",167,"10423,14775",173,"0"
"12497","26473,26475",163,"22802,139",177,"0"
"12498","26679,24819",165,"27202,27201",165,"0"
"12499","24721,22881",178,"16157,16153",75,"1"
"12500","23191,16456",175,"26537,9202",174,"1"
"12501","24604,24606",191,"22843,24595",176,"1"
"12502","27347,27175",170,"24577,23046",180,"0"
"12503","26586,15689",150,"22875,22876",168,"0"
"12504","25202,27169",156,"24777,15688",177,"0"
"12505","23007,26569",152,"23315,18878",173,"0"
"12506","26564,26566",171,"27203,27278",168,"1"
"12507","23394,23393",149,"16995,24895",150,"0"
"12508","24540,22838",177,"25211,27195",145,"1"
"12509","22713,24637",180,"25142,25143",158,"1"
"12510","28014,28015",163,"24513,24514",185,"0"
"12511","26181,27786",160,"27578,27378",170,"0"
"12512","8223,8226",188,"25063,25068",179,"1"
"12513","26582,23015",172,"15481,16685",180,"0"
"12514","15563,8160",162,"24950,25500",175,"0"
"12515","22651,26668",170,"22780,8239",176,"1"
"12516","26847,26130",172,"27259,26878",161,"1"
"12517","23513,24582",174,"27363,26467",153,"1"
"12518","27204,27774",158,"26549,24805",172,"0"
"12519","26849,28487",145,"22911,26784",160,"0"
"12520","23173,16392",174,"14840,23136",170,"1"
"12521","15599,15603",185,"15487,26635",173,"1"
"12522","23411,23412",163,"15592,22757",183,"0"
"12523","24778,26588",166,"22913,24326",170,"0"
"12524","18731,23161",174,"26692,26695",174,"1"
"12525","26490,23900",176,"27005,27006",173,"1"
"12526","25776,23507",145,"26848,24761",180,"0"
"12527","26460,26459",162,"18647,18646",169,"0"
"12528","26450,8197",187,"23357,23355",182,"1"
"12529","23168,26697",183,"26819,26820",178,"1"
"12530","26565,15531",174,"16884,15639",172,"1"
"12531","22256,24373",167,"26633,15488",174,"0"
"12532","26538,24520",169,"28393,26125",158,"1"
"12533","22794,22800",173,"25147,25148",149,"1"
"12534","26158,28148",179,"25210,22783",189,"1"
"12535","26932,23159",135,"23415,24792",142,"0"
"12536","23297,23300",153,"26540,24109",145,"1"
"12537","24541,15519",186,"24611,24608",177,"1"
"12538","24517,26486",152,"22818,26477",150,"1"
"12539","9329,28459",169,"15513,24507",171,"0"
"12540","15511,25277",175,"26530,26652",155,"1"
"12541","26474,24543",169,"26939,17524",165,"1"
"12542","25932,25930",147,"24928,26663",147,"1"
"12543","27048,27050",150,"24758,26539",161,"0"
"12544","22852,18230",177,"16444,16445",170,"1"
"12545","15747,22711",175,"24725,26599",167,"1"
"12546","8399,22795",180,"24610,15535",180,"0"
"12547","24677,24678",171,"26485,23366",169,"0"
"12548","26478,24634",178,"26689,26691",170,"1"
"12549","23583,23163",169,"25964,24334",167,"0"
