"","aff","aff_speaks","neg","neg_speaks","win"
"10147","26780,28806",57.4,"25068,25063",58,"1"
"10148","22806,24501",56,"23394,23393",56,"0"
"10149","23314,23367",54.4,"22853,24606",56.2,"0"
"10150","29156,28891",55.9,"15645,22801",56.7,"0"
"10151","26495,26500",56.3,"26436,26434",55.9,"1"
"10152","27345,27346",55.6,"28866,26443",54.5,"1"
"10153","24791,26821",56.6,"28946,25218",55.6,"1"
"10154","24886,28859",57,"26633,26635",57.1,"1"
"10155","28962,28965",56.3,"23189,26916",55.9,"1"
"10156","28883,22714",56.2,"23399,23400",55.9,"1"
"10157","8222,15502",56.3,"22830,22579",56.7,"0"
"10158","23156,26632",56.1,"28889,26819",55.1,"1"
"10159","29059,28819",55.3,"29062,29063",55,"1"
"10160","28882,28885",57.5,"24734,29674",57.2,"1"
"10161","29378,27037",57.3,"29140,29139",56.8,"1"
"10162","28888,28892",55.5,"22911,24326",55.9,"0"
"10163","27296,8171",56.3,"22724,22727",55.7,"1"
"10164","26519,28886",55.5,"24509,24099",54.7,"1"
"10165","22959,29108",54.1,"23066,17065",54.5,"0"
"10166","18822,26505",55.1,"26473,26475",55.1,"0"
"10167","29246,28966",54.3,"29304,26700",55.1,"0"
"10168","26879,22753",55.4,"26914,26915",55.2,"0"
"10169","26482,24554",55.5,"24545,28843",55.9,"1"
"10170","28967,28968",55.5,"26803,25804",55.6,"1"
"10171","29141,26634",55.3,"25557,29443",55,"1"
"10172","29074,15561",58.2,"22935,27139",56.2,"1"
"10173","24552,28911",56.4,"27344,27342",56.6,"0"
"10174","24851,23061",56.5,"29113,29114",55.8,"1"
"10175","22941,25863",55.1,"25277,8223",55.1,"1"
"10176","27026,27025",54.8,"22837,24623",53.9,"0"
"10177","26539,29702",56.1,"23136,23297",56.1,"0"
"10178","29146,26852",55.7,"29097,28881",54.9,"1"
"10179","26783,29536",56.5,"24826,23190",55,"1"
"10180","23099,26972",53.6,"24622,28854",51.7,"1"
"10181","24809,23015",55,"23355,23357",56.6,"0"
"10182","26964,25342",54.2,"25262,29435",55.5,"0"
"10183","30291,26859",55.5,"22997,26585",55.9,"1"
"10184","22920,22919",0,"24676,24678",0,"1"
"10185","23088,23087",0,"24608,24611",0,"1"
"10186","28817,28816",0,"22916,22917",0,"0"
"10187","22755,15601",0,"24777,22921",0,"1"
"10188","22918,22914",0,"22738,22739",0,"0"
"10189","15645,22801",0,"24541,15519",0,"0"
"10190","24559,26655",0,"24556,23187",0,"1"
"10191","24694,28897",0,"15591,26568",0,"1"
"10192","26726,24592",0,"26576,24912",0,"1"
"10193","26815,26818",0,"24540,22838",0,"1"
"10194","16444,16445",0,"23315,18878",0,"0"
"10195","24695,28900",0,"23168,26697",0,"1"
"10196","22844,24593",0,"24637,22709",0,"0"
"10197","15513,24510",0,"22802,26551",0,"1"
"10198","28938,28937",0,"22711,15747",0,"0"
"10199","23093,26531",0,"23022,23023",0,"1"
"10200","23093,26531",0,"22920,22919",0,"0"
"10201","22711,15747",0,"23088,23087",0,"0"
"10202","15513,24510",0,"22916,22917",0,"0"
"10203","22755,15601",0,"24637,22709",0,"0"
"10204","24695,28900",0,"22738,22739",0,"0"
"10205","23315,18878",0,"24541,15519",0,"1"
"10206","24559,26655",0,"26815,26818",0,"1"
"10207","26726,24592",0,"24694,28897",0,"0"
"10208","28882,28885",0,"28857,28856",0,"0"
"10209","28830,28832",0,"28962,28965",0,"1"
"10210","28890,28887",0,"28906,28907",0,"1"
"10211","29111,29155",0,"29065,29066",0,"0"
"10212","24694,28897",0,"22920,22919",0,"0"
"10213","23088,23087",0,"24559,26655",0,"1"
"10214","23315,18878",0,"22916,22917",0,"0"
"10215","22738,22739",0,"24637,22709",0,"1"
"10216","29065,29066",0,"28857,28856",0,"0"
"10217","28830,28832",0,"28890,28887",0,"0"
"10218","22920,22919",0,"22738,22739",0,"0"
"10219","23088,23087",0,"22916,22917",0,"1"
"10220","28857,28856",0,"28890,28887",0,"0"
"10221","23088,23087",0,"22738,22739",0,"0"
"10222","26937,26938",56,"25147,18625",56,"0"
"10223","26937,26938",56.5,"26471,28840",56,"0"
"10224","23518,24218",56.3,"26937,26938",55.7,"1"
"10225","26937,26938",55.4,"22727,22724",57.1,"0"
"10226","23451,25961",56,"26937,26938",55,"1"
"10227","26937,26938",56.9,"28921,23132",57.5,"0"
"10228","25500,24950",57,"26937,26938",57,"1"
"10229","26937,26938",57,"25063,25068",56.8,"1"
"10230","23518,24218",57.1,"22727,22724",57.1,"1"
"10231","23451,25961",56.7,"23518,24218",55.7,"1"
"10232","24326,22911",55.7,"23518,24218",55.9,"1"
"10233","26471,28840",56.2,"23518,24218",56.4,"0"
"10234","23518,24218",57.1,"25147,18625",56.1,"1"
"10235","28921,23132",57.5,"23518,24218",55.5,"1"
"10236","23518,24218",57,"25500,24950",57,"0"
"10237","28921,23132",56.5,"24326,22911",55,"1"
"10238","25500,24950",57,"28921,23132",56.5,"1"
"10239","28921,23132",56.5,"26471,28840",54.5,"1"
"10240","23451,25961",55.5,"28921,23132",56.4,"0"
"10241","28921,23132",57.3,"25063,25068",57.9,"0"
"10242","25147,18625",56.2,"28921,23132",56.9,"0"
"10243","22727,22724",57.1,"25147,18625",56.8,"1"
"10244","22727,22724",56.3,"25063,25068",56.3,"1"
"10245","22727,22724",57.1,"24326,22911",56.4,"1"
"10246","25500,24950",55.5,"22727,22724",56,"0"
"10247","22727,22724",56.8,"26471,28840",55.7,"1"
"10248","23451,25961",56.7,"22727,22724",56,"1"
"10249","24326,22911",54.5,"25063,25068",55.5,"0"
"10250","25500,24950",57.7,"24326,22911",57,"1"
"10251","24326,22911",56,"23451,25961",57,"0"
"10252","24326,22911",56.6,"25147,18625",56,"1"
"10253","26471,28840",55,"24326,22911",56,"0"
"10254","25063,25068",56.6,"25500,24950",56.8,"0"
"10255","26471,28840",55.2,"25500,24950",57.2,"0"
"10256","25147,18625",56.1,"25500,24950",55.8,"1"
"10257","26471,28840",55,"23451,25961",56,"0"
"10258","25147,18625",52.5,"23451,25961",54.3,"1"
"10259","25063,25068",56.7,"23451,25961",56.4,"1"
"10260","25063,25068",57.6,"25147,18625",57.1,"1"
"10261","25063,25068",56.8,"26471,28840",55.5,"1"
"10262","29673,30321",55.5,"29492,30394",56,"0"
"10263","29436,29672",53,"29395,29396",56,"0"
"10264","26942,27730",55.8,"23718,25738",54.5,"1"
"10265","28209,27732",54.5,"29437,29124",56.6,"0"
"10266","29666,27258",54.9,"23518,24218",58,"0"
"10267","26946,29367",53.5,"24217,29245",54.5,"0"
"10268","30410,30411",54.3,"30416,30415",54.6,"0"
"10269","27048,27050",55.9,"29493,29481",55.5,"1"
"10270","25142,25143",56.5,"29612,29489",54,"1"
"10271","30416,30415",53,"29673,30321",50,"1"
"10272","29437,29124",54,"26942,27730",55.5,"0"
"10273","29395,29396",56,"30410,30411",53.5,"1"
"10274","29492,30394",54.4,"29436,29672",55.6,"0"
"10275","29493,29481",54.9,"26946,29367",55.5,"0"
"10276","29095,28161",53,"24805,26549",55,"0"
"10277","29612,29489",56.6,"28209,27732",55.1,"1"
"10278","23718,25738",55.4,"25142,25143",55.5,"0"
"10279","24217,29245",54.5,"29666,27258",57.5,"0"
"10280","23518,24218",55.5,"27048,27050",53.5,"1"
"10281","24805,26549",55.5,"25142,25143",54.9,"1"
"10282","30416,30415",56.1,"29436,29672",58.1,"0"
"10283","29673,30321",54,"29395,29396",55.9,"0"
"10284","30410,30411",53.4,"29492,30394",56.4,"0"
"10285","29437,29124",54.5,"27048,27050",56.5,"0"
"10286","26942,27730",56.2,"29666,27258",56.7,"0"
"10287","23718,25738",54.5,"29493,29481",52.5,"1"
"10288","28209,27732",53.5,"26946,29367",55,"0"
"10289","24217,29245",54,"29095,28161",54.5,"1"
"10290","29612,29489",53.5,"23518,24218",55,"0"
"10291","29095,28161",54.5,"26942,27730",56.5,"0"
"10292","25142,25143",56.5,"29437,29124",54.1,"1"
"10293","27048,27050",55.2,"24217,29245",55,"1"
"10294","23518,24218",56.7,"24805,26549",57.1,"0"
"10295","29436,29672",55.5,"30410,30411",52,"1"
"10296","29493,29481",52.9,"28209,27732",53.5,"0"
"10297","26946,29367",55.8,"23718,25738",56,"0"
"10298","29666,27258",56.9,"29612,29489",54.9,"1"
"10299","29395,29396",57,"30416,30415",54.8,"1"
"10300","29492,30394",55,"29673,30321",55,"0"
"10301","24805,26549",55.8,"26946,29367",55.3,"1"
"10302","29612,29489",53.9,"27048,27050",56.1,"0"
"10303","23518,24218",57.9,"23718,25738",56.7,"1"
"10304","24217,29245",53.5,"25142,25143",55,"0"
"10305","29666,27258",56,"29437,29124",55,"1"
"10306","26942,27730",56.7,"29493,29481",54.8,"1"
"10307","29395,29396",56.5,"29673,30321",53,"1"
"10308","29436,29672",55,"29492,30394",56,"0"
"10309","29095,28161",56.3,"28209,27732",54.2,"1"
"10310","30416,30415",55.4,"30410,30411",56.5,"0"
"10311","29493,29481",52.5,"23518,24218",57.5,"0"
"10312","27048,27050",55.3,"26942,27730",55.6,"0"
"10313","25142,25143",56.7,"29095,28161",56.2,"1"
"10314","28209,27732",51.5,"29666,27258",54.5,"0"
"10315","29437,29124",55.4,"24217,29245",57.7,"0"
"10316","26946,29367",54.9,"29612,29489",56.4,"0"
"10317","30410,30411",52.9,"29436,29672",55.1,"0"
"10318","29673,30321",54.5,"30416,30415",55,"0"
"10319","29492,30394",55.5,"29395,29396",54.4,"1"
"10320","23718,25738",54.5,"24805,26549",56,"0"
"10321","29666,27258",0,"27048,27050",0,"1"
"10322","26942,27730",0,"25142,25143",0,"0"
"10323","25142,25143",0,"24805,26549",0,"1"
"10324","23518,24218",0,"29666,27258",0,"0"
"10325","29395,29396",0,"29492,30394",0,"0"
"10326","29234,29235",56.1,"29194,26746",55.5,"1"
"10327","26055,29136",56.3,"24576,24575",57,"0"
"10328","29240,26983",55,"29379,27036",54.4,"1"
"10329","29257,24577",56.5,"24606,29125",56.3,"1"
"10330","30408,30289",54.1,"25933,26979",54.9,"0"
"10331","28952,29441",54.5,"25930,25932",55,"0"
"10332","26847,24764",55.5,"30001,26625",54.2,"1"
"10333","29258,26663",54.9,"26666,24522",56.1,"0"
"10334","29365,28995",55,"27547,28943",54.3,"1"
"10335","28940,28938",56.2,"29261,29259",55.7,"1"
"10336","28906,22768",55.3,"24640,26990",53.9,"1"
"10337","22853,28941",56.4,"28844,26667",55.3,"1"
"10338","26550,25274",54.4,"26552,22804",54.8,"0"
"10339","26981,26982",56.4,"26623,28997",55.8,"1"
"10340","29241,30257",54.7,"24649,28937",56.3,"0"
"10341","24649,28937",56.7,"26981,26982",56.3,"1"
"10342","25933,26979",55.3,"26847,24764",56,"0"
"10343","29379,27036",55.5,"29258,26663",55.9,"0"
"10344","26623,28997",56,"26550,25274",55.6,"1"
"10345","28844,26667",56.1,"29241,30257",55.2,"1"
"10346","24606,29125",57.2,"29240,26983",56.3,"1"
"10347","29261,29259",55.3,"22853,28941",56.1,"0"
"10348","24640,26990",54.7,"28940,28938",56.5,"0"
"10349","30001,26625",54.9,"28952,29441",54.5,"1"
"10350","27547,28943",55.9,"30408,30289",54.5,"1"
"10351","26552,22804",56.9,"26055,29136",56.2,"1"
"10352","25930,25932",56.5,"29365,28995",56.4,"1"
"10353","28487,26848",56.2,"29234,29235",55.1,"1"
"10354","24576,24575",56.8,"28906,22768",55.9,"1"
"10355","26666,24522",56.8,"29257,24577",56.8,"1"
"10356","29194,26746",0,"27547,28943",0,"1"
"10357","29258,26663",55.6,"24606,29125",55.8,"0"
"10358","29261,29259",55.8,"29379,27036",55.2,"1"
"10359","24640,26990",54.7,"26055,29136",55.5,"0"
"10360","26623,28997",55.8,"29240,26983",55.6,"1"
"10361","28844,26667",55.7,"26981,26982",56.1,"0"
"10362","29233,24577",57.5,"28906,22768",56.3,"0"
"10363","29241,30257",55.5,"26550,25274",55.9,"0"
"10364","30001,26625",55.8,"25933,26979",55.8,"1"
"10365","26666,24522",55.2,"24649,28937",56.3,"0"
"10366","22853,28941",56.9,"26552,22804",56.3,"1"
"10367","28952,29441",55.3,"26847,24764",55.7,"0"
"10368","25930,25932",56.3,"28487,26848",56.8,"1"
"10369","29365,28995",54.4,"30408,30289",55.4,"0"
"10370","28940,28938",56,"24576,24575",56.3,"1"
"10371","26981,26982",56.8,"26666,24522",56.3,"1"
"10372","26552,22804",56.2,"28940,28938",55.8,"1"
"10373","26055,29136",55.3,"29241,30257",54.4,"1"
"10374","24606,29125",56.1,"26623,28997",56.3,"1"
"10375","26550,25274",55.9,"29233,24577",56.3,"0"
"10376","27547,28943",31.3,"28952,29441",54.5,"1"
"10377","29379,27036",55.3,"24640,26990",55,"0"
"10378","29240,26983",55.1,"29261,29259",55.7,"0"
"10379","24576,24575",57.4,"28844,26667",55.6,"1"
"10380","24649,28937",56.3,"29258,26663",55.8,"1"
"10381","25933,26979",56.9,"29234,29235",56.2,"0"
"10382","30408,30289",55.1,"30001,26625",54.2,"1"
"10383","26847,24764",53.7,"29365,28995",54.4,"0"
"10384","28487,26848",55.8,"29194,26746",55.2,"1"
"10385","28906,22768",55.8,"22853,28941",55.8,"0"
"10386","26552,22804",56,"24606,29125",56,"1"
"10387","24649,28937",55.8,"24576,24575",56.2,"1"
"10388","29233,24577",56.2,"28940,28938",56.2,"0"
"10389","29234,29235",56.5,"28952,29441",55.8,"1"
"10390","26981,26982",57.3,"22853,28941",57.3,"0"
"10391","25930,25932",55.7,"30408,30289",56.2,"1"
"10392","29194,26746",55.9,"26847,24764",55.5,"1"
"10393","30001,26625",53.9,"28487,26848",54.4,"0"
"10394","28844,26667",55.9,"29240,26983",56.3,"0"
"10395","29379,27036",56.1,"29241,30257",55.7,"1"
"10396","29258,26663",56.1,"24640,26990",54.6,"1"
"10397","29261,29259",55.3,"26550,25274",56.5,"0"
"10398","26055,29136",55.3,"28906,22768",55.8,"0"
"10399","26666,24522",56.3,"26623,28997",55.4,"1"
"10400","25933,26979",56.3,"29365,28995",56.2,"1"
"10401","29365,28995",54.7,"29234,29235",54.3,"1"
"10402","28906,22768",56.1,"29261,29259",55.5,"1"
"10403","29241,30257",56.1,"26552,22804",57.3,"0"
"10404","24640,26990",54.5,"24649,28937",55.8,"0"
"10405","28940,28938",56.6,"28844,26667",55.5,"1"
"10406","22853,28941",56.7,"29379,27036",55.2,"1"
"10407","24576,24575",56.3,"26666,24522",55.9,"1"
"10408","24606,29125",56,"26981,26982",55.9,"1"
"10409","28487,26848",56.7,"25933,26979",55.9,"0"
"10410","29240,26983",55.5,"26055,29136",55.1,"1"
"10411","26847,24764",54.9,"25930,25932",55.5,"0"
"10412","27547,28943",55.9,"30001,26625",55.9,"1"
"10413","30408,30289",56,"29194,26746",55.6,"0"
"10414","26550,25274",56,"29258,26663",55.9,"0"
"10415","26623,28997",55.5,"29233,24577",56.3,"0"
"10416","26055,29136",56.9,"29233,24577",57.5,"1"
"10417","26981,26982",56.2,"29258,26663",56.2,"1"
"10418","26550,25274",55.6,"29240,26983",56.2,"0"
"10419","29261,29259",57.4,"29241,30257",56.5,"1"
"10420","26623,28997",56.1,"29379,27036",56.1,"0"
"10421","25933,26979",55.7,"27547,28943",55.7,"0"
"10422","24606,29125",55.8,"26666,24522",56.2,"0"
"10423","24640,26990",55.5,"28844,26667",56.1,"0"
"10424","24649,28937",56.8,"26552,22804",56.6,"1"
"10425","24576,24575",56.8,"22853,28941",56.1,"1"
"10426","29365,28995",55.5,"26847,24764",56.3,"0"
"10427","29194,26746",56.9,"30001,26625",55.7,"1"
"10428","29234,29235",55.4,"25930,25932",55.1,"0"
"10429","28952,29441",54.1,"28487,26848",54.6,"0"
"10430","28906,22768",55.8,"28940,28938",56.5,"0"
"10431","28906,22768",0,"24606,29125",0,"1"
"10432","29240,26983",0,"26666,24522",0,"0"
"10433","28906,22768",0,"24649,28937",0,"0"
"10434","29234,29235",0,"26847,24764",0,"1"
"10435","26666,24522",0,"22853,28941",0,"0"
"10436","26981,26982",0,"28940,28938",0,"1"
"10437","26552,22804",0,"24576,24575",0,"0"
"10438","22853,28941",0,"26981,26982",0,"0"
"10439","24576,24575",0,"24649,28937",0,"1"
"10440","25930,25932",0,"29234,29235",0,"0"
"10441","29194,26746",0,"28487,26848",0,"0"
"10442","29234,29235",0,"28487,26848",0,"0"
"10443","24576,24575",0,"26981,26982",0,"1"
"10444","26690,29201",52.5,"29957,29352",54.5,"0"
"10445","26690,29201",56.4,"29839,27714",55.7,"1"
"10446","26690,29201",54.5,"29840,30367",52.5,"1"
"10447","29210,29205",56.6,"29849,29743",54.7,"1"
"10448","29210,29205",55.5,"29382,27191",55.1,"1"
"10449","29210,29205",55.4,"30464,30465",56.5,"0"
"10450","28099,28055",56.5,"29742,29784",53,"1"
"10451","28099,28055",55.2,"30053,30052",54.1,"1"
"10452","28099,28055",56.5,"29835,29836",55.2,"1"
"10453","29207,29214",56.5,"29835,29836",54.5,"1"
"10454","29207,29214",55.3,"30464,30465",57.3,"0"
"10455","29207,29214",56.8,"29957,29352",55.4,"1"
"10456","29635,28837",52.5,"30412,29764",54.5,"0"
"10457","29635,28837",54.8,"29849,29743",54.6,"1"
"10458","30287,29925",54,"26690,29201",55.5,"0"
"10459","30287,29925",52.4,"30354,30364",53.4,"0"
"10460","28204,26701",56,"29295,29856",55.2,"1"
"10461","28204,26701",55.3,"29383,27466",56.9,"0"
"10462","28204,26701",54.4,"29210,29205",55.2,"0"
"10463","30354,30364",52.9,"29383,27466",53.7,"0"
"10464","30354,30364",55.9,"29635,28837",55.1,"1"
"10465","30354,30364",57.5,"29742,29784",53.8,"1"
"10466","30365,30355",54.9,"29834,26901",55.5,"0"
"10467","30365,30355",55.7,"30287,29925",56.2,"1"
"10468","30365,30355",56.7,"29839,27714",56.8,"0"
"10469","30464,30465",56.9,"28099,28055",56.5,"1"
"10470","30464,30465",57.7,"29957,29352",56.5,"1"
"10471","30464,30465",55.9,"29834,26901",55.9,"0"
"10472","30053,30052",54.5,"29210,29205",56.5,"0"
"10473","30053,30052",51.9,"29382,27191",52.3,"0"
"10474","29839,27714",53.5,"29382,27191",54.8,"0"
"10475","29839,27714",54.3,"28099,28055",54.8,"0"
"10476","29839,27714",52.5,"29635,28837",50.5,"1"
"10477","29840,30367",54.8,"29635,28837",54.5,"1"
"10478","29840,30367",54.3,"29207,29214",54.7,"0"
"10479","29840,30367",54.2,"30365,30355",54,"0"
"10480","29957,29352",54.5,"29210,29205",52.5,"1"
"10481","29957,29352",54.5,"29840,30367",52.5,"1"
"10482","29957,29352",55.7,"29295,29856",55.2,"1"
"10483","30412,29764",55.1,"30053,30052",55.4,"1"
"10484","30412,29764",54.8,"29835,29836",56.5,"0"
"10485","30412,29764",54.3,"30354,30364",55,"0"
"10486","29835,29836",55.3,"29956,29353",54.8,"1"
"10487","29835,29836",56.7,"30365,30355",55.8,"1"
"10488","29835,29836",56.3,"29383,27466",56.4,"0"
"10489","29834,26901",54.5,"28204,26701",54,"1"
"10490","29834,26901",54.8,"30412,29764",54.5,"1"
"10491","29834,26901",54.3,"28099,28055",55.7,"0"
"10492","29295,29856",54.4,"29207,29214",54.8,"0"
"10493","29295,29856",54.5,"29742,29784",54,"0"
"10494","29295,29856",54.5,"30287,29925",52.5,"1"
"10495","29956,29353",54.7,"29840,30367",55.1,"0"
"10496","29956,29353",53.5,"29849,29743",53.3,"0"
"10497","29956,29353",49.9,"30053,30052",53.5,"0"
"10498","29383,27466",56.5,"30464,30465",57.4,"0"
"10499","29383,27466",55.8,"29834,26901",55.7,"1"
"10500","29383,27466",56.5,"29207,29214",55.8,"1"
"10501","29382,27191",54.1,"30354,30364",56.5,"0"
"10502","29382,27191",53.3,"26690,29201",53.3,"0"
"10503","29382,27191",55.5,"30412,29764",54.8,"1"
"10504","29742,29784",54.6,"30287,29925",55.4,"0"
"10505","29742,29784",54.6,"29956,29353",54.3,"1"
"10506","29742,29784",52.2,"28204,26701",54.5,"0"
"10507","29849,29743",54.5,"29839,27714",54.7,"0"
"10508","29849,29743",56.7,"28204,26701",56.3,"1"
"10509","29849,29743",54.6,"26690,29201",55.1,"0"
"10510","24865,24941",54.2,"26937,26938",55.5,"0"
"10511","24865,24941",59.5,"26186,29333",57.5,"1"
"10512","24865,24941",55.5,"29123,26835",54.5,"1"
"10513","26691,29211",55.1,"24732,28203",55,"1"
"10514","26691,29211",56.5,"25261,27366",58.1,"0"
"10515","26691,29211",57.7,"26186,29333",56.3,"1"
"10516","25860,24870",55.7,"25147,18625",57.7,"0"
"10517","25860,24870",54.8,"24732,28203",55,"0"
"10518","25860,24870",56.5,"26956,26957",58.5,"0"
"10519","29123,26835",54.8,"25261,27366",55.2,"0"
"10520","29123,26835",55.4,"23460,30342",56.5,"0"
"10521","29123,26835",54.3,"26691,29211",55.3,"0"
"10522","24732,28203",55.5,"27126,29371",56,"0"
"10523","24732,28203",54.6,"26956,26957",55.4,"0"
"10524","24732,28203",54.2,"24865,24941",55.3,"0"
"10525","23460,30342",54.1,"26939,26950",56.9,"0"
"10526","23460,30342",54.7,"29138,29384",55.5,"0"
"10527","23460,30342",54.9,"24732,28203",55.4,"1"
"10528","25261,27366",54.6,"27193,25170",55.4,"0"
"10529","25261,27366",55.4,"25860,24870",55.2,"1"
"10530","25261,27366",54.6,"27126,29371",54.6,"0"
"10531","26899,25311",56.9,"26956,26957",56.9,"1"
"10532","26899,25311",55.6,"26691,29211",54.8,"1"
"10533","26899,25311",56.4,"29138,29384",57.5,"0"
"10534","26186,29333",53.5,"29138,29384",56.5,"0"
"10535","26186,29333",55.1,"29123,26835",54,"0"
"10536","26186,29333",51.9,"23460,30342",58.9,"0"
"10537","27126,29371",54.6,"23460,30342",54.8,"1"
"10538","27126,29371",56,"24865,24941",54.5,"1"
"10539","27126,29371",55.8,"27193,25170",57,"0"
"10540","26939,26950",57.5,"26841,29070",55.5,"1"
"10541","26939,26950",54.5,"29370,28141",54,"0"
"10542","26939,26950",55.5,"25860,24870",53.5,"1"
"10543","26937,26938",57.3,"26186,29333",55.1,"1"
"10544","26937,26938",50.5,"25147,18625",52.5,"0"
"10545","26937,26938",57.1,"26899,25311",57.1,"0"
"10546","26956,26957",54.7,"29123,26835",54.1,"1"
"10547","26956,26957",56.4,"27193,25170",56.3,"0"
"10548","26956,26957",56.2,"26841,29070",57.2,"1"
"10549","26841,29070",57,"26691,29211",54.5,"1"
"10550","26841,29070",56.4,"27126,29371",54.5,"1"
"10551","26841,29070",56.2,"26937,26938",56,"1"
"10552","29370,28141",55.3,"25860,24870",55,"1"
"10553","29370,28141",58.5,"26899,25311",56.5,"1"
"10554","29370,28141",57.5,"25261,27366",54.9,"1"
"10555","29138,29384",55.4,"24865,24941",54.7,"1"
"10556","29138,29384",57,"26937,26938",56.9,"1"
"10557","29138,29384",56.6,"25147,18625",57,"0"
"10558","27193,25170",55.7,"29370,28141",55.6,"0"
"10559","27193,25170",55.4,"26841,29070",55.2,"1"
"10560","27193,25170",55.5,"26939,26950",57.5,"0"
"10561","25147,18625",57,"26899,25311",56.5,"1"
"10562","25147,18625",56.5,"26939,26950",55.4,"1"
"10563","25147,18625",57.6,"29370,28141",57.6,"1"
"10564","29835,29836",0,"29207,29214",0,"1"
"10565","29957,29352",0,"29834,26901",0,"1"
"10566","29957,29352",0,"30464,30465",0,"1"
"10567","29207,29214",0,"29383,27466",0,"1"
"10568","30464,30465",0,"30354,30364",0,"1"
"10569","29383,27466",0,"28099,28055",0,"1"
"10570","30464,30465",0,"29383,27466",0,"1"
"10571","26841,29070",0,"26899,25311",0,"1"
"10572","26899,25311",0,"25147,18625",0,"1"
"10573","26899,25311",0,"26939,26950",0,"1"
"10574","29370,28141",0,"29138,29384",0,"1"
"10575","26899,25311",0,"29370,28141",0,"1"
"10576","27155,25370",55.6,"22856,8160",56.9,"0"
"10577","22780,24521",55.5,"24819,29025",55.5,"1"
"10578","26672,22876",56.5,"24576,24575",56.4,"0"
"10579","22853,24606",56.3,"27296,8171",55.5,"1"
"10580","26604,26602",55.3,"22802,26551",56.4,"0"
"10581","24577,26663",56.7,"28938,28937",56.9,"1"
"10582","24540,22838",57,"22795,22398",56.8,"1"
"10583","22775,24512",55.7,"26666,24522",55.4,"1"
"10584","26601,29078",55.5,"23022,23023",57.3,"0"
"10585","15645,22801",56.5,"16216,26467",56.7,"0"
"10586","24500,24498",56.6,"29081,26496",57.1,"0"
"10587","23022,23023",56.9,"22853,24606",56.5,"1"
"10588","27296,8171",55.3,"26601,29078",54.7,"1"
"10589","24576,24575",55.7,"24500,24498",56.1,"0"
"10590","29081,26496",56.2,"22780,24521",56.1,"0"
"10591","22795,22398",55.7,"24577,26663",55.7,"1"
"10592","26666,24522",56.1,"26604,26602",55.9,"1"
"10593","16216,26467",55.7,"27155,25370",54.3,"1"
"10594","28938,28937",56.8,"24540,22838",57.3,"0"
"10595","24819,29025",56.5,"26672,22876",57.1,"0"
"10596","22856,8160",56.1,"15645,22801",56.7,"1"
"10597","22802,26551",56.6,"28921,23132",57.5,"0"
"10598","22853,24606",56,"22795,22398",55.8,"1"
"10599","24819,29025",57.2,"26604,26602",55.9,"1"
"10600","26601,29078",55.7,"15645,22801",56.3,"0"
"10601","28938,28937",57.3,"27155,25370",55.6,"1"
"10602","24577,26663",56.5,"24500,24498",56.1,"1"
"10603","29081,26496",57.4,"26666,24522",56.8,"1"
"10604","27296,8171",56.4,"26672,22876",56.4,"1"
"10605","22856,8160",57,"16216,26467",55.1,"1"
"10606","28921,23132",56.9,"22775,24512",56.6,"1"
"10607","24576,24575",56.9,"22802,26551",56.6,"1"
"10608","22780,24521",56.4,"24540,22838",56.6,"0"
"10609","26604,26602",56.3,"28938,28937",56.3,"1"
"10610","23022,23023",57.5,"22856,8160",57.1,"1"
"10611","22802,26551",57.7,"22780,24521",58.1,"0"
"10612","26672,22876",55.5,"29081,26496",56,"0"
"10613","24500,24498",56.5,"22853,24606",56.6,"0"
"10614","26666,24522",55.8,"24577,26663",55.8,"0"
"10615","16216,26467",56.8,"24576,24575",56.6,"1"
"10616","22795,22398",56.1,"24819,29025",56.1,"1"
"10617","27155,25370",54.1,"26601,29078",55.3,"0"
"10618","24540,22838",56.2,"28921,23132",56.8,"0"
"10619","22775,24512",56.7,"27296,8171",56.3,"1"
"10620","26666,24522",55.9,"26672,22876",55.9,"1"
"10621","28921,23132",57.1,"23022,23023",56.7,"1"
"10622","24819,29025",56.4,"26601,29078",56.2,"1"
"10623","28938,28937",56.9,"22802,26551",57,"0"
"10624","27296,8171",56.1,"22795,22398",56.1,"0"
"10625","15645,22801",57.1,"24576,24575",56.4,"1"
"10626","24577,26663",56.7,"16216,26467",57,"0"
"10627","22853,24606",56.3,"22780,24521",56.2,"0"
"10628","22775,24512",56.9,"29081,26496",57.3,"0"
"10629","22856,8160",55.9,"24540,22838",57.5,"0"
"10630","26604,26602",56.1,"24500,24498",56,"0"
"10631","22795,22398",55.8,"22856,8160",56.5,"0"
"10632","16216,26467",56.2,"22775,24512",56.9,"0"
"10633","22802,26551",57,"26666,24522",56.4,"1"
"10634","24576,24575",56.2,"27296,8171",56,"1"
"10635","24500,24498",56.5,"24819,29025",57.5,"0"
"10636","22780,24521",57.2,"15645,22801",57.4,"0"
"10637","24540,22838",56.6,"22853,24606",56.4,"1"
"10638","26672,22876",56.3,"27155,25370",55.3,"1"
"10639","23022,23023",56.7,"24577,26663",55.7,"1"
"10640","29081,26496",55.9,"28921,23132",56.3,"0"
"10641","26601,29078",56.2,"28938,28937",56.9,"0"
"10642","24577,26663",56.3,"22802,26551",56.9,"0"
"10643","26666,24522",55,"27296,8171",54.8,"1"
"10644","26604,26602",55.7,"26672,22876",56.5,"0"
